courseCode,studyPeriod,academicYear,teacherID,hours,courseInstance
1470,1.0,2016-2017,19910412-0243,140.0,I-124
1470,1.0,2016-2017,19910207-0290,140.0,I-124
1470,1.0,2016-2017,19930607-0308,120.0,I-124
1439,2.0,2016-2017,19671119-0137,240.0,I-125
1439,2.0,2016-2017,19790711-0182,140.0,I-125
1439,2.0,2016-2017,19931209-0335,100.0,I-125
1418,1.0,2016-2017,19630212-0096,260.0,I-126
1418,1.0,2016-2017,19750322-0237,140.0,I-126
1418,1.0,2016-2017,19931124-0353,100.0,I-126
1418,1.0,2016-2017,19920727-0356,120.0,I-126
1418,1.0,2016-2017,19930410-0279,120.0,I-126
1253,4.0,2016-2017,19650421-0108,260.0,I-127
1253,4.0,2016-2017,19770421-0177,100.0,I-127
1253,4.0,2016-2017,19930904-0283,140.0,I-127
1253,4.0,2016-2017,19920715-0325,140.0,I-127
1253,4.0,2016-2017,19910819-0292,140.0,I-127
1021,3.0,2016-2017,19630509-0113,260.0,I-128
1021,3.0,2016-2017,19790227-0181,120.0,I-128
1021,3.0,2016-2017,19910413-0350,100.0,I-128
1021,3.0,2016-2017,19900309-0255,140.0,I-128
1014,1.0,2016-2017,19580922-0131,280.0,I-129
1014,1.0,2016-2017,19790227-0218,140.0,I-129
1014,1.0,2016-2017,19910512-0312,140.0,I-129
1014,1.0,2016-2017,19901126-0278,100.0,I-129
1089,4.0,2017-2018,19620411-0069,280.0,I-130
1089,4.0,2017-2018,19781230-0194,140.0,I-130
1089,4.0,2017-2018,19901226-0294,140.0,I-130
1089,4.0,2017-2018,19900223-0251,100.0,I-130
1089,4.0,2017-2018,19920921-0311,120.0,I-130
1243,1.0,2017-2018,19670320-0110,280.0,I-131
1243,1.0,2017-2018,19770519-0215,120.0,I-131
1243,1.0,2017-2018,19920309-0349,120.0,I-131
1243,1.0,2017-2018,19910123-0385,120.0,I-131
1236,3.0,2017-2018,19661101-0142,260.0,I-132
1236,3.0,2017-2018,19750130-0240,100.0,I-132
1236,3.0,2017-2018,19920531-0346,120.0,I-132
1122,4.0,2017-2018,19681130-0059,240.0,I-133
1122,4.0,2017-2018,19750322-0237,100.0,I-133
1122,4.0,2017-2018,19930218-0271,100.0,I-133
1934,1.0,2017-2018,19680813-0126,240.0,I-134
1934,1.0,2017-2018,19770502-0170,100.0,I-134
1934,1.0,2017-2018,19931011-0322,120.0,I-134
1934,1.0,2017-2018,19931205-0373,120.0,I-134
1923,2.0,2017-2018,19600422-0103,240.0,I-135
1923,2.0,2017-2018,19750319-0156,140.0,I-135
1923,2.0,2017-2018,19901126-0278,120.0,I-135
1923,2.0,2017-2018,19910730-0248,120.0,I-135
1923,2.0,2017-2018,19930727-0258,140.0,I-135
1815,3.0,2017-2018,19600503-0067,280.0,I-136
1815,3.0,2017-2018,19770619-0167,120.0,I-136
1815,3.0,2017-2018,19910408-0250,120.0,I-136
1815,3.0,2017-2018,19900515-0374,140.0,I-136
1815,3.0,2017-2018,19931205-0373,120.0,I-136
1801,3.0,2017-2018,19570727-0040,260.0,I-137
1801,3.0,2017-2018,19750701-0238,120.0,I-137
1801,3.0,2017-2018,19910609-0354,140.0,I-137
1801,3.0,2017-2018,19911016-0297,100.0,I-137
1603,4.0,2017-2018,19600503-0067,260.0,I-138
1603,4.0,2017-2018,19781125-0171,100.0,I-138
1603,4.0,2017-2018,19920815-0382,120.0,I-138
1603,4.0,2017-2018,19900223-0251,140.0,I-138
1536,3.0,2017-2018,19651129-0082,240.0,I-139
1536,3.0,2017-2018,19750425-0232,140.0,I-139
1536,3.0,2017-2018,19920715-0337,100.0,I-139
1433,1.0,2017-2018,19660630-0141,280.0,I-140
1433,1.0,2017-2018,19780215-0235,120.0,I-140
1433,1.0,2017-2018,19900815-0388,100.0,I-140
1433,1.0,2017-2018,19921222-0299,100.0,I-140
1203,2.0,2017-2018,19560725-0061,240.0,I-141
1203,2.0,2017-2018,19790227-0181,140.0,I-141
1203,2.0,2017-2018,19920508-0370,140.0,I-141
1203,2.0,2017-2018,19931213-0380,100.0,I-141
1201,1.0,2017-2018,19680210-0129,240.0,I-142
1201,1.0,2017-2018,19770421-0177,140.0,I-142
1201,1.0,2017-2018,19930727-0258,140.0,I-142
1795,2.0,2018-2019,19620411-0069,260.0,I-143
1795,2.0,2018-2019,19780215-0235,120.0,I-143
1795,2.0,2018-2019,19920803-0357,140.0,I-143
1447,2.0,2018-2019,19581008-0048,240.0,I-144
1447,2.0,2018-2019,19780814-0200,140.0,I-144
1447,2.0,2018-2019,19921024-0306,120.0,I-144
1447,2.0,2018-2019,19920309-0349,100.0,I-144
1447,2.0,2018-2019,19901114-0331,120.0,I-144
1965,3.0,2018-2019,19560228-0121,260.0,I-145
1965,3.0,2018-2019,19760411-0165,140.0,I-145
1965,3.0,2018-2019,19910608-0275,120.0,I-145
1965,3.0,2018-2019,19900803-0270,140.0,I-145
1965,3.0,2018-2019,19931209-0335,100.0,I-145
1925,4.0,2018-2019,19561109-0064,280.0,I-146
1925,4.0,2018-2019,19761124-0173,120.0,I-146
1925,4.0,2018-2019,19910721-0295,100.0,I-146
1807,2.0,2018-2019,19591012-0095,260.0,I-147
1807,2.0,2018-2019,19791225-0178,120.0,I-147
1807,2.0,2018-2019,19900228-0341,140.0,I-147
1807,2.0,2018-2019,19901126-0278,140.0,I-147
1292,2.0,2018-2019,19570727-0040,240.0,I-148
1292,2.0,2018-2019,19750220-0169,140.0,I-148
1292,2.0,2018-2019,19930401-0254,140.0,I-148
1292,2.0,2018-2019,19910113-0338,140.0,I-148
1292,2.0,2018-2019,19911121-0366,120.0,I-148
1291,3.0,2018-2019,19670315-0036,240.0,I-149
1291,3.0,2018-2019,19790714-0158,140.0,I-149
1291,3.0,2018-2019,19900815-0388,140.0,I-149
1291,3.0,2018-2019,19900719-0272,140.0,I-149
1291,3.0,2018-2019,19920430-0253,100.0,I-149
1060,1.0,2018-2019,19630219-0019,280.0,I-150
1060,1.0,2018-2019,19791210-0189,120.0,I-150
1060,1.0,2018-2019,19930329-0367,120.0,I-150
1060,1.0,2018-2019,19930406-0371,120.0,I-150
1993,4.0,2018-2019,19580922-0131,240.0,I-151
1993,4.0,2018-2019,19790227-0218,120.0,I-151
1993,4.0,2018-2019,19900803-0270,100.0,I-151
1993,4.0,2018-2019,19900309-0255,120.0,I-151
1908,1.0,2018-2019,19630426-0135,240.0,I-152
1908,1.0,2018-2019,19770721-0174,100.0,I-152
1908,1.0,2018-2019,19910111-0323,100.0,I-152
1908,1.0,2018-2019,19930808-0285,100.0,I-152
1908,1.0,2018-2019,19930517-0365,120.0,I-152
1732,4.0,2018-2019,19600415-0028,240.0,I-153
1732,4.0,2018-2019,19780814-0200,140.0,I-153
1732,4.0,2018-2019,19921225-0352,140.0,I-153
1732,4.0,2018-2019,19910123-0385,100.0,I-153
1618,2.0,2018-2019,19560102-0063,280.0,I-154
1618,2.0,2018-2019,19780210-0175,140.0,I-154
1618,2.0,2018-2019,19901114-0331,100.0,I-154
1618,2.0,2018-2019,19900506-0329,140.0,I-154
1618,2.0,2018-2019,19920101-0355,120.0,I-154
1386,4.0,2018-2019,19680210-0129,260.0,I-155
1386,4.0,2018-2019,19790711-0182,100.0,I-155
1386,4.0,2018-2019,19931216-0360,140.0,I-155
1386,4.0,2018-2019,19910528-0269,140.0,I-155
1371,1.0,2018-2019,19560728-0119,240.0,I-156
1371,1.0,2018-2019,19780603-0204,140.0,I-156
1371,1.0,2018-2019,19930618-0289,120.0,I-156
1371,1.0,2018-2019,19930505-0314,120.0,I-156
1290,1.0,2018-2019,19680813-0126,260.0,I-157
1290,1.0,2018-2019,19790227-0218,120.0,I-157
1290,1.0,2018-2019,19910412-0243,140.0,I-157
1290,1.0,2018-2019,19930820-0313,100.0,I-157
1156,2.0,2018-2019,19580607-0011,280.0,I-158
1156,2.0,2018-2019,19750322-0237,100.0,I-158
1156,2.0,2018-2019,19921230-0327,100.0,I-158
1156,2.0,2018-2019,19910505-0351,140.0,I-158
1156,2.0,2018-2019,19900803-0270,120.0,I-158
1024,4.0,2018-2019,19680307-0062,280.0,I-159
1024,4.0,2018-2019,19780725-0206,100.0,I-159
1024,4.0,2018-2019,19910803-0281,120.0,I-159
1024,4.0,2018-2019,19930409-0309,140.0,I-159
1024,4.0,2018-2019,19920421-0387,140.0,I-159
1622,1.0,2019-2020,19680307-0062,260.0,I-160
1622,1.0,2019-2020,19750813-0225,140.0,I-160
1622,1.0,2019-2020,19911021-0244,100.0,I-160
1622,1.0,2019-2020,19900521-0332,100.0,I-160
1622,1.0,2019-2020,19921013-0372,120.0,I-160
1338,2.0,2019-2020,19601225-0079,280.0,I-161
1338,2.0,2019-2020,19751128-0211,100.0,I-161
1338,2.0,2019-2020,19900521-0332,120.0,I-161
1338,2.0,2019-2020,19910103-0368,100.0,I-161
1338,2.0,2019-2020,19910909-0340,100.0,I-161
1945,4.0,2019-2020,19650628-0022,280.0,I-162
1945,4.0,2019-2020,19761107-0217,120.0,I-162
1945,4.0,2019-2020,19901025-0328,140.0,I-162
1945,4.0,2019-2020,19910904-0383,120.0,I-162
1945,4.0,2019-2020,19930926-0386,120.0,I-162
1676,2.0,2019-2020,19631203-0052,240.0,I-163
1676,2.0,2019-2020,19750615-0231,100.0,I-163
1676,2.0,2019-2020,19920724-0267,120.0,I-163
1467,1.0,2019-2020,19570408-0107,280.0,I-164
1467,1.0,2019-2020,19750813-0225,120.0,I-164
1467,1.0,2019-2020,19920531-0346,120.0,I-164
1120,4.0,2019-2020,19661101-0142,260.0,I-165
1120,4.0,2019-2020,19750518-0196,140.0,I-165
1120,4.0,2019-2020,19901110-0249,140.0,I-165
1120,4.0,2019-2020,19901109-0288,120.0,I-165
1837,1.0,2019-2020,19671219-0097,260.0,I-166
1837,1.0,2019-2020,19750702-0234,120.0,I-166
1837,1.0,2019-2020,19921114-0377,140.0,I-166
1758,1.0,2019-2020,19571206-0122,280.0,I-167
1758,1.0,2019-2020,19771115-0203,120.0,I-167
1758,1.0,2019-2020,19920418-0262,140.0,I-167
1736,4.0,2019-2020,19560102-0063,260.0,I-168
1736,4.0,2019-2020,19780725-0206,140.0,I-168
1736,4.0,2019-2020,19900719-0272,120.0,I-168
1641,2.0,2019-2020,19641017-0004,240.0,I-169
1641,2.0,2019-2020,19750309-0236,100.0,I-169
1641,2.0,2019-2020,19930727-0258,120.0,I-169
1641,2.0,2019-2020,19930906-0361,120.0,I-169
1605,2.0,2019-2020,19690906-0102,240.0,I-170
1605,2.0,2019-2020,19770222-0184,140.0,I-170
1605,2.0,2019-2020,19920101-0355,100.0,I-170
1605,2.0,2019-2020,19930505-0314,140.0,I-170
1599,3.0,2019-2020,19560228-0121,260.0,I-171
1599,3.0,2019-2020,19750702-0234,140.0,I-171
1599,3.0,2019-2020,19920909-0316,100.0,I-171
1599,3.0,2019-2020,19921020-0378,120.0,I-171
1599,3.0,2019-2020,19910505-0351,140.0,I-171
1485,3.0,2019-2020,19640407-0101,240.0,I-172
1485,3.0,2019-2020,19760424-0220,100.0,I-172
1485,3.0,2019-2020,19931209-0335,120.0,I-172
1485,3.0,2019-2020,19910730-0248,120.0,I-172
1375,3.0,2019-2020,19670320-0110,280.0,I-173
1375,3.0,2019-2020,19780713-0192,120.0,I-173
1375,3.0,2019-2020,19901226-0294,120.0,I-173
1358,4.0,2019-2020,19561223-0046,240.0,I-174
1358,4.0,2019-2020,19750426-0230,100.0,I-174
1358,4.0,2019-2020,19920815-0382,100.0,I-174
1358,4.0,2019-2020,19901025-0328,140.0,I-174
1358,4.0,2019-2020,19901114-0331,100.0,I-174
1221,1.0,2019-2020,19600315-0045,280.0,I-175
1221,1.0,2019-2020,19761126-0183,120.0,I-175
1221,1.0,2019-2020,19920408-0343,120.0,I-175
1162,2.0,2019-2020,19651010-0130,260.0,I-176
1162,2.0,2019-2020,19761215-0239,120.0,I-176
1162,2.0,2019-2020,19910904-0383,140.0,I-176
1162,2.0,2019-2020,19910730-0248,140.0,I-176
1162,2.0,2019-2020,19900801-0261,140.0,I-176
1145,4.0,2019-2020,19600803-0124,280.0,I-177
1145,4.0,2019-2020,19790510-0202,100.0,I-177
1145,4.0,2019-2020,19910519-0362,140.0,I-177
1145,4.0,2019-2020,19900521-0332,140.0,I-177
1145,4.0,2019-2020,19900924-0280,120.0,I-177
1140,1.0,2019-2020,19550609-0065,280.0,I-178
1140,1.0,2019-2020,19770619-0167,120.0,I-178
1140,1.0,2019-2020,19920127-0376,100.0,I-178
1140,1.0,2019-2020,19931124-0353,140.0,I-178
1140,1.0,2019-2020,19910412-0243,140.0,I-178
1270,3.0,2020-2021,19591120-0053,240.0,I-179
1270,3.0,2020-2021,19760710-0210,140.0,I-179
1270,3.0,2020-2021,19931124-0353,140.0,I-179
1270,3.0,2020-2021,19910819-0292,100.0,I-179
1270,3.0,2020-2021,19920815-0382,140.0,I-179
1680,2.0,2020-2021,19560725-0061,240.0,I-180
1680,2.0,2020-2021,19790711-0182,100.0,I-180
1680,2.0,2020-2021,19931011-0322,100.0,I-180
1680,2.0,2020-2021,19920512-0320,140.0,I-180
1680,2.0,2020-2021,19931020-0257,120.0,I-180
1518,2.0,2020-2021,19671119-0137,260.0,I-181
1518,2.0,2020-2021,19780210-0154,140.0,I-181
1518,2.0,2020-2021,19930421-0304,140.0,I-181
1518,2.0,2020-2021,19930218-0271,140.0,I-181
1167,1.0,2020-2021,19610904-0043,260.0,I-182
1167,1.0,2020-2021,19780103-0216,120.0,I-182
1167,1.0,2020-2021,19920527-0260,100.0,I-182
1167,1.0,2020-2021,19930727-0258,140.0,I-182
1941,3.0,2020-2021,19610502-0010,280.0,I-183
1941,3.0,2020-2021,19770310-0188,120.0,I-183
1941,3.0,2020-2021,19901226-0294,140.0,I-183
1941,3.0,2020-2021,19910620-0336,100.0,I-183
1853,2.0,2020-2021,19600219-0015,260.0,I-184
1853,2.0,2020-2021,19790618-0163,120.0,I-184
1853,2.0,2020-2021,19931209-0335,100.0,I-184
1853,2.0,2020-2021,19911223-0300,120.0,I-184
1844,4.0,2020-2021,19600208-0140,240.0,I-185
1844,4.0,2020-2021,19761215-0239,120.0,I-185
1844,4.0,2020-2021,19900202-0287,140.0,I-185
1844,4.0,2020-2021,19930409-0309,120.0,I-185
1844,4.0,2020-2021,19930124-0273,120.0,I-185
1678,4.0,2020-2021,19680807-0024,280.0,I-186
1678,4.0,2020-2021,19781230-0194,100.0,I-186
1678,4.0,2020-2021,19930607-0308,140.0,I-186
1678,4.0,2020-2021,19910607-0284,120.0,I-186
1633,3.0,2020-2021,19690322-0050,240.0,I-187
1633,3.0,2020-2021,19750811-0207,140.0,I-187
1633,3.0,2020-2021,19900924-0280,120.0,I-187
1633,3.0,2020-2021,19910213-0264,100.0,I-187
1554,3.0,2020-2021,19660217-0133,260.0,I-188
1554,3.0,2020-2021,19770922-0197,120.0,I-188
1554,3.0,2020-2021,19920310-0256,120.0,I-188
1554,3.0,2020-2021,19931209-0335,120.0,I-188
1438,1.0,2020-2021,19640910-0136,260.0,I-189
1438,1.0,2020-2021,19770421-0176,100.0,I-189
1438,1.0,2020-2021,19910303-0245,100.0,I-189
1276,1.0,2020-2021,19691215-0071,260.0,I-190
1276,1.0,2020-2021,19751107-0152,100.0,I-190
1276,1.0,2020-2021,19911222-0246,140.0,I-190
1271,2.0,2020-2021,19671119-0137,280.0,I-191
1271,2.0,2020-2021,19790510-0202,120.0,I-191
1271,2.0,2020-2021,19900228-0341,120.0,I-191
1217,3.0,2020-2021,19650628-0022,240.0,I-192
1217,3.0,2020-2021,19780321-0151,100.0,I-192
1217,3.0,2020-2021,19900704-0379,100.0,I-192
1217,3.0,2020-2021,19921013-0274,120.0,I-192
1122,1.0,2020-2021,19560228-0121,260.0,I-193
1122,1.0,2020-2021,19790227-0218,100.0,I-193
1122,1.0,2020-2021,19910528-0269,140.0,I-193
1280,3.0,2021-2022,19630717-0021,240.0,I-194
1280,3.0,2021-2022,19760424-0220,120.0,I-194
1280,3.0,2021-2022,19920218-0266,100.0,I-194
1280,3.0,2021-2022,19931108-0310,120.0,I-194
1256,4.0,2021-2022,19550512-0123,240.0,I-195
1256,4.0,2021-2022,19770721-0174,140.0,I-195
1256,4.0,2021-2022,19900705-0286,120.0,I-195
1742,3.0,2021-2022,19590728-0025,240.0,I-196
1742,3.0,2021-2022,19760106-0153,140.0,I-196
1742,3.0,2021-2022,19900416-0384,120.0,I-196
1742,3.0,2021-2022,19911030-0363,100.0,I-196
1688,2.0,2021-2022,19650421-0108,240.0,I-197
1688,2.0,2021-2022,19780321-0151,100.0,I-197
1688,2.0,2021-2022,19900815-0388,140.0,I-197
1688,2.0,2021-2022,19900416-0384,120.0,I-197
1688,2.0,2021-2022,19930401-0254,120.0,I-197
1669,2.0,2021-2022,19610623-0072,260.0,I-198
1669,2.0,2021-2022,19761107-0217,140.0,I-198
1669,2.0,2021-2022,19920921-0311,140.0,I-198
1669,2.0,2021-2022,19900506-0329,140.0,I-198
1519,3.0,2021-2022,19580816-0057,260.0,I-199
1519,3.0,2021-2022,19750811-0207,140.0,I-199
1519,3.0,2021-2022,19920924-0318,140.0,I-199
1519,3.0,2021-2022,19900801-0261,140.0,I-199
1133,3.0,2021-2022,19691215-0071,240.0,I-200
1133,3.0,2021-2022,19790227-0218,120.0,I-200
1133,3.0,2021-2022,19900705-0286,100.0,I-200
1795,3.0,2021-2022,19640114-0132,260.0,I-201
1795,3.0,2021-2022,19790711-0182,120.0,I-201
1795,3.0,2021-2022,19931222-0324,120.0,I-201
1795,3.0,2021-2022,19911008-0241,100.0,I-201
1771,2.0,2021-2022,19581008-0048,240.0,I-202
1771,2.0,2021-2022,19790318-0172,120.0,I-202
1771,2.0,2021-2022,19920310-0256,140.0,I-202
1771,2.0,2021-2022,19931124-0353,140.0,I-202
1768,1.0,2021-2022,19610301-0035,280.0,I-203
1768,1.0,2021-2022,19771213-0157,100.0,I-203
1768,1.0,2021-2022,19930421-0304,140.0,I-203
1654,3.0,2021-2022,19670827-0016,260.0,I-204
1654,3.0,2021-2022,19760106-0153,120.0,I-204
1654,3.0,2021-2022,19901025-0328,140.0,I-204
1654,3.0,2021-2022,19911223-0291,120.0,I-204
1654,3.0,2021-2022,19910609-0354,140.0,I-204
1557,3.0,2021-2022,19601109-0066,240.0,I-205
1557,3.0,2021-2022,19750220-0169,120.0,I-205
1557,3.0,2021-2022,19920727-0356,120.0,I-205
1381,2.0,2021-2022,19640910-0136,260.0,I-206
1381,2.0,2021-2022,19780210-0175,120.0,I-206
1381,2.0,2021-2022,19911222-0246,100.0,I-206
1362,4.0,2021-2022,19640308-0078,280.0,I-207
1362,4.0,2021-2022,19790714-0158,100.0,I-207
1362,4.0,2021-2022,19910207-0290,120.0,I-207
1277,1.0,2021-2022,19560407-0068,240.0,I-208
1277,1.0,2021-2022,19760424-0220,100.0,I-208
1277,1.0,2021-2022,19920427-0252,120.0,I-208
1217,4.0,2021-2022,19591012-0095,280.0,I-209
1217,4.0,2021-2022,19750426-0230,100.0,I-209
1217,4.0,2021-2022,19910408-0250,100.0,I-209
1289,4.0,2022-2023,19550928-0032,280.0,I-210
1289,4.0,2022-2023,19770703-0166,140.0,I-210
1289,4.0,2022-2023,19901221-0339,100.0,I-210
1289,4.0,2022-2023,19910730-0248,100.0,I-210
1859,2.0,2022-2023,19630523-0038,240.0,I-211
1859,2.0,2022-2023,19780823-0221,100.0,I-211
1859,2.0,2022-2023,19930130-0359,140.0,I-211
1859,2.0,2022-2023,19930329-0367,140.0,I-211
1789,1.0,2022-2023,19551224-0080,260.0,I-212
1789,1.0,2022-2023,19790227-0218,100.0,I-212
1789,1.0,2022-2023,19920428-0326,100.0,I-212
1789,1.0,2022-2023,19930509-0345,140.0,I-212
1789,1.0,2022-2023,19910227-0301,120.0,I-212
1724,2.0,2022-2023,19670622-0114,280.0,I-213
1724,2.0,2022-2023,19771213-0157,120.0,I-213
1724,2.0,2022-2023,19910609-0354,100.0,I-213
1724,2.0,2022-2023,19920310-0256,100.0,I-213
1724,2.0,2022-2023,19930401-0254,140.0,I-213
1690,2.0,2022-2023,19690322-0050,240.0,I-214
1690,2.0,2022-2023,19760323-0201,120.0,I-214
1690,2.0,2022-2023,19931216-0360,120.0,I-214
1690,2.0,2022-2023,19910609-0354,140.0,I-214
1690,2.0,2022-2023,19930719-0259,140.0,I-214
1680,2.0,2022-2023,19670320-0110,260.0,I-215
1680,2.0,2022-2023,19750615-0231,140.0,I-215
1680,2.0,2022-2023,19930509-0345,140.0,I-215
1680,2.0,2022-2023,19930501-0333,140.0,I-215
1996,2.0,2022-2023,19691215-0071,280.0,I-216
1996,2.0,2022-2023,19790214-0226,140.0,I-216
1996,2.0,2022-2023,19900815-0388,100.0,I-216
1996,2.0,2022-2023,19900309-0255,120.0,I-216
1971,1.0,2022-2023,19570315-0106,240.0,I-217
1971,1.0,2022-2023,19790227-0181,100.0,I-217
1971,1.0,2022-2023,19930727-0258,120.0,I-217
1971,1.0,2022-2023,19930517-0365,140.0,I-217
1971,1.0,2022-2023,19920428-0326,120.0,I-217
1934,4.0,2022-2023,19550828-0055,260.0,I-218
1934,4.0,2022-2023,19770212-0168,120.0,I-218
1934,4.0,2022-2023,19901025-0328,100.0,I-218
1934,4.0,2022-2023,19910505-0351,100.0,I-218
1882,1.0,2022-2023,19591012-0095,240.0,I-219
1882,1.0,2022-2023,19750322-0237,140.0,I-219
1882,1.0,2022-2023,19901221-0339,100.0,I-219
1882,1.0,2022-2023,19920815-0382,120.0,I-219
1671,4.0,2022-2023,19650814-0090,240.0,I-220
1671,4.0,2022-2023,19751003-0193,140.0,I-220
1671,4.0,2022-2023,19920909-0316,120.0,I-220
1671,4.0,2022-2023,19920403-0319,140.0,I-220
1671,4.0,2022-2023,19910610-0276,140.0,I-220
1588,1.0,2022-2023,19560228-0121,280.0,I-221
1588,1.0,2022-2023,19780210-0175,120.0,I-221
1588,1.0,2022-2023,19910219-0330,140.0,I-221
1588,1.0,2022-2023,19930409-0309,140.0,I-221
1472,1.0,2022-2023,19630219-0019,260.0,I-222
1472,1.0,2022-2023,19750330-0155,100.0,I-222
1472,1.0,2022-2023,19900202-0287,100.0,I-222
1345,4.0,2022-2023,19570727-0040,240.0,I-223
1345,4.0,2022-2023,19790714-0158,140.0,I-223
1345,4.0,2022-2023,19910512-0312,120.0,I-223
1345,4.0,2022-2023,19920430-0253,100.0,I-223
1345,4.0,2022-2023,19931028-0303,120.0,I-223
1292,4.0,2022-2023,19591024-0134,280.0,I-224
1292,4.0,2022-2023,19791228-0227,140.0,I-224
1292,4.0,2022-2023,19930820-0313,100.0,I-224
1292,4.0,2022-2023,19910721-0295,100.0,I-224
1292,4.0,2022-2023,19921114-0377,120.0,I-224
1187,2.0,2022-2023,19631213-0144,260.0,I-225
1187,2.0,2022-2023,19760101-0164,120.0,I-225
1187,2.0,2022-2023,19921230-0327,100.0,I-225
1127,1.0,2022-2023,19680807-0024,240.0,I-226
1127,1.0,2022-2023,19791228-0227,100.0,I-226
1127,1.0,2022-2023,19911121-0366,120.0,I-226
1461,3.0,2023-2024,19580922-0131,260.0,I-227
1461,3.0,2023-2024,19760710-0210,100.0,I-227
1461,3.0,2023-2024,19930811-0347,140.0,I-227
1461,3.0,2023-2024,19920921-0268,100.0,I-227
1461,3.0,2023-2024,19930131-0334,100.0,I-227
1219,4.0,2023-2024,19630316-0005,280.0,I-228
1219,4.0,2023-2024,19781013-0186,140.0,I-228
1219,4.0,2023-2024,19931216-0360,120.0,I-228
1219,4.0,2023-2024,19930124-0273,140.0,I-228
1940,4.0,2023-2024,19680210-0129,280.0,I-229
1940,4.0,2023-2024,19750319-0156,100.0,I-229
1940,4.0,2023-2024,19911026-0348,100.0,I-229
1940,4.0,2023-2024,19930820-0313,100.0,I-229
1648,4.0,2023-2024,19550711-0001,240.0,I-230
1648,4.0,2023-2024,19780103-0216,140.0,I-230
1648,4.0,2023-2024,19911121-0366,120.0,I-230
1648,4.0,2023-2024,19930913-0358,120.0,I-230
1363,3.0,2023-2024,19550720-0008,240.0,I-231
1363,3.0,2023-2024,19780409-0209,120.0,I-231
1363,3.0,2023-2024,19900705-0286,140.0,I-231
1363,3.0,2023-2024,19900228-0341,100.0,I-231
1363,3.0,2023-2024,19931216-0360,120.0,I-231
1024,3.0,2023-2024,19600924-0083,260.0,I-232
1024,3.0,2023-2024,19780210-0154,120.0,I-232
1024,3.0,2023-2024,19920727-0356,120.0,I-232
1024,3.0,2023-2024,19901026-0369,120.0,I-232
1024,3.0,2023-2024,19920428-0326,140.0,I-232
1933,3.0,2023-2024,19610301-0035,280.0,I-233
1933,3.0,2023-2024,19790618-0163,100.0,I-233
1933,3.0,2023-2024,19931216-0360,120.0,I-233
1933,3.0,2023-2024,19921130-0317,100.0,I-233
1869,4.0,2023-2024,19671219-0097,260.0,I-234
1869,4.0,2023-2024,19771104-0213,100.0,I-234
1869,4.0,2023-2024,19910207-0290,120.0,I-234
1869,4.0,2023-2024,19920418-0262,120.0,I-234
1849,4.0,2023-2024,19560823-0146,280.0,I-235
1849,4.0,2023-2024,19750813-0225,120.0,I-235
1849,4.0,2023-2024,19921114-0377,140.0,I-235
1752,4.0,2023-2024,19550711-0001,280.0,I-236
1752,4.0,2023-2024,19780210-0175,140.0,I-236
1752,4.0,2023-2024,19930517-0365,140.0,I-236
1752,4.0,2023-2024,19930528-0342,120.0,I-236
1752,4.0,2023-2024,19920921-0311,120.0,I-236
1644,2.0,2023-2024,19620207-0033,280.0,I-237
1644,2.0,2023-2024,19771104-0213,140.0,I-237
1644,2.0,2023-2024,19920531-0346,140.0,I-237
1644,2.0,2023-2024,19931011-0322,100.0,I-237
1606,3.0,2023-2024,19660308-0145,260.0,I-238
1606,3.0,2023-2024,19780321-0151,100.0,I-238
1606,3.0,2023-2024,19900515-0374,120.0,I-238
1606,3.0,2023-2024,19910111-0323,120.0,I-238
1511,3.0,2023-2024,19601109-0066,280.0,I-239
1511,3.0,2023-2024,19790618-0163,140.0,I-239
1511,3.0,2023-2024,19901026-0369,120.0,I-239
1365,2.0,2023-2024,19550828-0055,240.0,I-240
1365,2.0,2023-2024,19790903-0229,100.0,I-240
1365,2.0,2023-2024,19920421-0387,140.0,I-240
1365,2.0,2023-2024,19930505-0314,100.0,I-240
1365,2.0,2023-2024,19920310-0256,120.0,I-240
1305,4.0,2023-2024,19600610-0049,280.0,I-241
1305,4.0,2023-2024,19780829-0224,100.0,I-241
1305,4.0,2023-2024,19930409-0321,140.0,I-241
1305,4.0,2023-2024,19920127-0376,120.0,I-241
1285,2.0,2023-2024,19660329-0093,260.0,I-242
1285,2.0,2023-2024,19790227-0208,120.0,I-242
1285,2.0,2023-2024,19931209-0335,120.0,I-242
1285,2.0,2023-2024,19910609-0354,120.0,I-242
1285,2.0,2023-2024,19930410-0279,140.0,I-242
1263,3.0,2023-2024,19561223-0046,240.0,I-243
1263,3.0,2023-2024,19760411-0165,120.0,I-243
1263,3.0,2023-2024,19920310-0256,120.0,I-243
1263,3.0,2023-2024,19910909-0340,120.0,I-243
1263,3.0,2023-2024,19930401-0254,140.0,I-243
1230,3.0,2023-2024,19570327-0091,260.0,I-244
1230,3.0,2023-2024,19751003-0193,120.0,I-244
1230,3.0,2023-2024,19910819-0292,140.0,I-244
1230,3.0,2023-2024,19920527-0260,120.0,I-244
1230,3.0,2023-2024,19920715-0325,120.0,I-244
1170,2.0,2023-2024,19580816-0057,280.0,I-245
1170,2.0,2023-2024,19751128-0211,100.0,I-245
1170,2.0,2023-2024,19931020-0257,120.0,I-245
1125,2.0,2023-2024,19660718-0030,240.0,I-246
1125,2.0,2023-2024,19750220-0169,100.0,I-246
